main_id,incident_id,incident_type,region_of_incident,incident_date,incident_year,reported_month,number_of_dead,minimum_estimated_number_of_missing,total_number_of_dead_and_missing,number_of_survivors,number_of_females,number_of_males,number_of_children,region_of_origin,cause_of_death,migration_route,location_of_death,information_source,coordinates,unsd_geographical_grouping,article_title,source_quality,url,lon,lat,death_cause_clean
2015.MMP00493,2015.MMP00493,Incident,Northern Africa,2015-10-13,2015,October,1.0,,1,,,,,Eastern Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Sahara Desert crossing,"Kufra, Libya",Mixed Migration Monitoring Mechanism Initative (4mi), 21.866882 23.321289,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,21.866882,23.321289,Harsh environmental conditions
2015.MMP00494,2015.MMP00494,Incident,Mediterranean,2015-10-13,2015,October,1.0,1.0,2,,,1.0,,Northern Africa,Drowning,Western Mediterranean,"Off the coast of Melilla, Spain",Asociación Pro Derechos Humanos de Andalucía, -2.94281 35.2964286,Uncategorized,,3.0,http://www.apdha.org/media/informe-frontera-sur-2016-web.pdf,-2.94281,35.2964286,Drowning
2015.MMP00495,2015.MMP00495,Incident,Mediterranean,2015-10-14,2015,October,3.0,,3,,2.0,1.0,2.0,Western Asia,Drowning,Eastern Mediterranean,Off the coast of Lesvos,"Reuters, IOM", 26.5057 39.2836,Uncategorized,"Migrant woman and two children drown off Greek island of Lesbos
",4.0,http://reut.rs/1VTDdFt,26.5057,39.2836,Drowning
2015.MMP00496,2015.MMP00496,Incident,Mediterranean,2015-10-14,2015,October,7.0,2.0,9,,4.0,4.0,5.0,Western Asia,Drowning,Eastern Mediterranean,"Off the coast of Izmir, en route to Samos",Washington Post, 27.02218 37.471039,Uncategorized,"Rubber boat with Lebanon family of 12 sinks in Aegean Sea
",3.0,http://wapo.st/1MGQ8EZ,27.02218,37.471039,Drowning
2015.MMP00499,2015.MMP00499,Incident,Europe,2015-10-14,2015,October,1.0,,1,,,1.0,,Southern Asia,Vehicle accident / death linked to hazardous transport,,"M20 highway, near junction 8 for Leeds, near Maidestone, Kent, England, UK",Daily Mail, 0.51688 51.299076,Northern Europe,"Afghan migrant who went through Iran, Turkey, Greece and Germany to get to UK was killed when he was run over on M20",1.0,http://dailym.ai/1WmVWHU,0.51688,51.299076,Vehicle accident
2015.MMP00503,2015.MMP00503,Incident,Europe,2015-10-15,2015,October,1.0,,1,,1.0,,,Western Asia,Vehicle accident / death linked to hazardous transport,English Channel to the UK,"A16 Motorway close to the Channel Tunnel near Calais , France","Calais Migrant Solidarity, Institute for Race Relations", 1.840737 50.938146,Western Europe,Another person was killed last night,4.0,http://bit.ly/22N7qH6,1.840737,50.938146,Vehicle accident
2015.MMP00504,2015.MMP00504,Incident,Europe,2015-10-15,2015,October,1.0,,1,,,,,Unknown,Vehicle accident / death linked to hazardous transport,,"alongside a train platform in Coquelles, France",Reuters, 1.79995 50.9364,Western Europe,"Migrant hit by freight train found dead near Channel Tunnel
",1.0,http://reut.rs/1OHpRGz,1.79995,50.9364,Vehicle accident
2015.MMP00505,2015.MMP00505,Incident,Europe,2015-10-15,2015,October,1.0,,1,,,1.0,,Southern Asia,Violence,Western Balkans,"near border town of Sredets, Bulgaria",BBC, 27.1813 42.3452,Eastern Europe,Migrant crisis: 'Afghan' man shot dead at Bulgaria border,1.0,http://bbc.in/1LR7VnP,27.1813,42.3452,Violence
2015.MMP00506,2015.MMP00506,Incident,Mediterranean,2015-10-15,2015,October,7.0,1.0,8,,2.0,1.0,4.0,Western / Southern Asia (P),Drowning,Eastern Mediterranean,Off the coast of Lesvos,"AFP, NYT, IOM", 26.5057 39.2836,Uncategorized,Four Children Among Migrants Found After Boat Crash Near Greece,4.0,http://nyti.ms/1PljKcF,26.5057,39.2836,Drowning
2015.MMP00508,2015.MMP00508,Incident,Northern Africa,2015-10-15,2015,October,1.0,,1,,,,,Eastern Africa (P),Mixed or unknown,Sahara Desert crossing,"Near to Aswan , Egypt",Mixed Migration Monitoring Mechanism Initative (4mi), 32.882662 24.0923336,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,32.882662,24.0923336,Mixed or unknown
2015.MMP00511,2015.MMP00511,Incident,Northern Africa,2015-10-16,2015,October,1.0,,1,,,,,Eastern Africa (P),Vehicle accident / death linked to hazardous transport,Sahara Desert crossing,"Aswan, Egypt",Mixed Migration Monitoring Mechanism Initative (4mi), 32.904114 24.088928,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,32.904114,24.088928,Vehicle accident
2015.MMP00512,2015.MMP00512,Incident,Europe,2015-10-16,2015,October,1.0,,1,,,1.0,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,English Channel to the UK,"Near entry to Channel Tunnel, Coquelles, France","La Voix du Nord, Institute of Race Relations", 1.79995 50.9364,Western Europe,Coquelles : le migrant mort percuté par un train de marchandises est un Afghan de 17 ans,4.0,http://bit.ly/1n6aJsz,1.79995,50.9364,Vehicle accident
2015.MMP00513,"2015.MMP00513541,2015.MMP00513542,2015.MMP00513543,2015.MMP00513544",Split Incident,Mediterranean,2015-10-16,2015,October,15.0,-2.0,13,,6.0,3.0,6.0,Western Asia,"Drowning,Mixed or unknown",Eastern Mediterranean,"Found on the coast of Lesvos,Off the coast of Ayvacık; Turkey, en route to Lesvos",Hurriyet Daily News, 26.4074 39.4162,Uncategorized,Twelve migrants drown after boat sinks off of Turkey’s Aegean coast,1.0,"http://bit.ly/1RnKlDw,http://www.hcg.gr/node/1129,http://www.hcg.gr/node/11293",26.4074,39.4162,Drowning
2015.MMP00514,2015.MMP00514,Incident,Mediterranean,2015-10-17,2015,October,4.0,3.0,7,,4.0,2.0,5.0,Western Asia,Drowning,Eastern Mediterranean,Off the coast of Kalymnos,HCG via IOM, 26.747187 38.1646858,Uncategorized,,4.0,http://www.hcg.gr/node/11292,26.747187,38.1646858,Drowning
2015.MMP00515,2015.MMP00515,Incident,Northern Africa,2015-10-17,2015,October,2.0,,2,,,,,Eastern Africa (P),Mixed or unknown,Sahara Desert crossing,"In a desert far from Ash Shamaliyah, Sudan",Mixed Migration Monitoring Mechanism Initative (4mi), 28.262878 20.515686,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,28.262878,20.515686,Mixed or unknown
2015.MMP00518,2015.MMP00518,Incident,Mediterranean,2015-10-18,2015,October,1.0,,1,,,1.0,1.0,Western / Southern Asia (P),Mixed or unknown,Eastern Mediterranean,Off the coast of Farmakonisi,HCG via IOM, 25.716801 38.3755288,Uncategorized,,4.0,http://www.hcg.gr/node/11295,25.716801,38.3755288,Mixed or unknown
2015.MMP00519,2015.MMP00519,Incident,Mediterranean,2015-10-19,2015,October,4.0,1.0,5,,2.0,2.0,2.0,Western Asia,Drowning,Eastern Mediterranean,Off the coast of Megisti/Kastellorizo,HCG via IOM, 14.7437 34.2345,Uncategorized,,4.0,http://www.hcg.gr/node/11299,14.7437,34.2345,Drowning
2015.MMP00520,2015.MMP00520,Incident,Mediterranean,2015-10-19,2015,October,1.0,1.0,2,,,2.0,,Western Africa,Drowning,Western Mediterranean,"Ceuta, Spain","Desalambre, El Faro", -5.32135 35.8894,Uncategorized,Un persona muere y otra desaparece tras volcar su patera en Ceuta,3.0,http://bit.ly/1WffnUN,-5.32135,35.8894,Drowning
2015.MMP00521,2015.MMP00521,Incident,Northern Africa,2015-10-19,2015,October,2.0,,2,,,,,Eastern Africa (P),Mixed or unknown,Sahara Desert crossing,"In the desert under small mountain , Sudan",Mixed Migration Monitoring Mechanism Initative (4mi), 32.9151 17.529297,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,32.9151,17.529297,Mixed or unknown
2015.MMP00522,2015.MMP00522,Incident,Northern Africa,2015-10-19,2015,October,1.0,,1,,,,,Eastern Africa (P),Violence,Sahara Desert crossing,Egypt-Sudan Border,Mixed Migration Monitoring Mechanism Initative (4mi), 30.146484 21.708923,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,30.146484,21.708923,Violence
2015.MMP00523,2015.MMP00523,Incident,Northern Africa,2015-10-19,2015,October,3.0,,3,,,,,Eastern Africa (P),Mixed or unknown,,"Sinai, Egypt",Mixed Migration Monitoring Mechanism Initative (4mi), 32.739319 30.669922,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,32.739319,30.669922,Mixed or unknown
2015.MMP00524,2015.MMP00524,Incident,Northern Africa,2015-10-19,2015,October,5.0,,5,,,,,Eastern Africa (P),Vehicle accident / death linked to hazardous transport,Sahara Desert crossing,"Atbara, Sudan",Mixed Migration Monitoring Mechanism Initative (4mi), 34.0495 17.665283,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,34.0495,17.665283,Vehicle accident
2015.MMP00525,2015.MMP00525,Incident,Northern Africa,2015-10-19,2015,October,1.0,,1,,,,,Eastern Africa (P),Violence,Sahara Desert crossing,"Near Aswan in the desert, Egypt",Mixed Migration Monitoring Mechanism Initative (4mi), 33.266724 23.508911,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,33.266724,23.508911,Violence
2015.MMP00526,2015.MMP00526,Incident,Mediterranean,2015-10-20,2015,October,8.0,,8,,,,,Unknown,Mixed or unknown,Central Mediterranean,"Brought to Taranto, Italy",IOM Rome, 17.164603 40.334718,Uncategorized,,4.0,,17.164603,40.334718,Mixed or unknown
2015.MMP00527,2015.MMP00527,Incident,Northern Africa,2015-10-20,2015,October,5.0,,5,,,,,Eastern Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",,"Between Khartoum and Kassala, Sudan",Mixed Migration Monitoring Mechanism Initative (4mi), 34.738892 15.41687,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,34.738892,15.41687,Harsh environmental conditions
2015.MMP00529,2015.MMP00529,Incident,Northern Africa,2015-10-20,2015,October,2.0,,2,,,,,Eastern Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",,"Wad Madani, Sudan",Mixed Migration Monitoring Mechanism Initative (4mi), 33.539307 14.393127,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,33.539307,14.393127,Harsh environmental conditions
2015.MMP00530,2015.MMP00530,Incident,Northern Africa,2015-10-20,2015,October,1.0,,1,,,,,Eastern Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Sahara Desert crossing,"Kufra, Libya",Mixed Migration Monitoring Mechanism Initative (4mi), 21.866882 23.321289,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,21.866882,23.321289,Harsh environmental conditions
2015.MMP00531,2015.MMP00531,Incident,Northern Africa,2015-10-20,2015,October,2.0,,2,,,,,Eastern Africa (P),Mixed or unknown,Sahara Desert crossing,"Near Aswan in the desert , Egypt",Mixed Migration Monitoring Mechanism Initative (4mi), 32.497681 23.830688,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,32.497681,23.830688,Mixed or unknown
2015.MMP00532,2015.MMP00532,Incident,Northern Africa,2015-10-20,2015,October,1.0,,1,,,,,Eastern Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Sahara Desert crossing,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initative (4mi), 14.456116 27.032288,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,14.456116,27.032288,Harsh environmental conditions
2015.MMP00533,2015.MMP00533,Incident,Northern Africa,2015-10-20,2015,October,30.0,,30,,,,,Eastern Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Sahara Desert crossing,"Desert between libya and Sudan, Libya",Mixed Migration Monitoring Mechanism Initative (4mi), 23.999395 20.6081929,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,23.999395,20.6081929,Harsh environmental conditions
2015.MMP00534,2015.MMP00534,Incident,Northern Africa,2015-10-20,2015,October,20.0,,20,,,,,Eastern Africa (P),Vehicle accident / death linked to hazardous transport,Sahara Desert crossing,"Umm Al Aranib, Libya",Mixed Migration Monitoring Mechanism Initative (4mi), 14.809692 26.11853,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,14.809692,26.11853,Vehicle accident
2015.MMP00535,2015.MMP00535,Incident,Northern Africa,2015-10-20,2015,October,3.0,,3,,,,,Eastern Africa (P),Mixed or unknown,Sahara Desert crossing,"Kufra suburb, Libya",Mixed Migration Monitoring Mechanism Initative (4mi), 21.866882 23.321289,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,21.866882,23.321289,Mixed or unknown
2015.MMP00537,2015.MMP00537,Incident,Northern Africa,2015-10-20,2015,October,1.0,,1,,,,,Eastern Africa (P),Sickness / lack of access to adequate healthcare,,"Wad Madani, Sudan",Mixed Migration Monitoring Mechanism Initative (4mi), 33.539307 14.393127,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,33.539307,14.393127,Inadequate healthcare access
2015.MMP00538,2015.MMP00538,Incident,Northern Africa,2015-10-20,2015,October,3.0,,3,,,,,Eastern Africa (P),Mixed or unknown,Sahara Desert crossing,"Kufra, Libya",Mixed Migration Monitoring Mechanism Initative (4mi), 21.866882 23.321289,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,21.866882,23.321289,Mixed or unknown
2015.MMP00541,2015.MMP00541,Incident,Northern Africa,2015-10-21,2015,October,3.0,,3,,,,,Eastern Africa (P),Mixed or unknown,Sahara Desert crossing,"One day north of Khartoum, Sudan, towards Egypt",Mixed Migration Monitoring Mechanism Initative (4mi), 32.092196 17.7806232,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,32.092196,17.7806232,Mixed or unknown
2015.MMP00542,2015.MMP00542,Incident,Northern Africa,2015-10-21,2015,October,2.0,,2,,,,,Eastern Africa (P),Violence,Sahara Desert crossing,"At the desert , Sudan",Mixed Migration Monitoring Mechanism Initative (4mi), 28.784302 21.069275,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,28.784302,21.069275,Violence
2015.MMP00544,2015.MMP00544,Incident,Mediterranean,2015-10-21,2015,October,,13.0,13,,1.0,,2.0,Western / Southern Asia (P),Drowning,Eastern Mediterranean,"North of Samos, Greece",HCG via IOM, 26.3885 39.4277,Uncategorized,,4.0,http://bit.ly/1XsWx9O,26.3885,39.4277,Drowning
2015.MMP00548,2015.MMP00548,Incident,Mediterranean,2015-10-22,2015,October,2.0,1.0,3,,,,1.0,Western / Southern Asia (P),Drowning,Eastern Mediterranean,"off the coast of Ayvalik, Turkey, en route to Lesvos",Hurriyet Daily News, 25.943523 39.1756491,Uncategorized,"Two migrants killed, 16 missing in Aegean Sea for two days",1.0,http://bit.ly/1LWrEqD,25.943523,39.1756491,Drowning
2015.MMP00549,2015.MMP00549,Incident,Mediterranean,2015-10-22,2015,October,6.0,,6,,,,1.0,Unknown,Drowning,Central Mediterranean,"off the shore of Gasr Garabulli, Libya",Huffington Post, 31.0911 31.5548,Uncategorized,"Picture Of Dead Baby Refugee Found On Libyan Beach Is Latest Tragedy Of Migration Crisis
",1.0,http://huff.to/1MOfe0r,31.0911,31.5548,Drowning
2015.MMP00550,2015.MMP00550,Incident,Mediterranean,2015-10-22,2015,October,12.0,11.0,23,,5.0,2.0,5.0,Western / Southern Asia (P),Drowning,Eastern Mediterranean,"Ayvacık in the province of Canakkale, Turkey, en route to Lesvos",Hurriyet Daily News, 26.586906 39.410744,Uncategorized,Twelve migrants drown after boat sinks off of Turkey’s Aegean coast,1.0,http://bit.ly/1N7wI8w,26.586906,39.410744,Drowning
2015.MMP00551,2015.MMP00551,Incident,Mediterranean,2015-10-22,2015,October,4.0,1.0,5,,1.0,,4.0,Western / Southern Asia (P),Drowning,Eastern Mediterranean,off the coast of Lesvos,Today's Zaman, 26.5057 39.2836,Uncategorized,12 drown as migrant boat sinks off Turkey,1.0,http://bit.ly/1KA4BfN,26.5057,39.2836,Drowning
2015.MMP00552,2015.MMP00552,Incident,Mediterranean,2015-10-25,2015,October,43.0,,43,,,,,Unknown,Drowning,Central Mediterranean,"Remains recovered on beaches east of Tripoli, 29 near Zliten and 14 near Khoms, Libya",ubAlert, 14.5102 32.5051,Uncategorized,Bodies of 43 Suspected Migrants Washed Up on Libyan Beaches,1.0,http://bit.ly/1Gsxobe,14.5102,32.5051,Drowning
2015.MMP00553,2015.MMP00553,Incident,Mediterranean,2015-10-25,2015,October,3.0,7.0,10,,2.0,1.0,2.0,Southern Asia,Drowning,Eastern Mediterranean,off the coast of Lesvos,Hellenic Coast Guard via IOM Athens, 26.5057 39.2836,Uncategorized,,5.0,,26.5057,39.2836,Drowning
2015.MMP00554,2015.MMP00554,Incident,Northern Africa,2015-10-25,2015,October,2.0,,2,,,,,Eastern Africa (P),Mixed or unknown,Sahara Desert crossing,"Aswan desert, Egypt",Mixed Migration Monitoring Mechanism Initative (4mi), 30.739685 22.51532,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,30.739685,22.51532,Mixed or unknown
2015.MMP00555,2015.MMP00555,Incident,Mediterranean,2015-10-26,2015,October,1.0,,1,,1.0,,,Southern Asia,Drowning,Eastern Mediterranean,off the coast of Lesvos,IOM Greece, 26.5057 39.2836,Uncategorized,,4.0,http://nyti.ms/1MOsSAz,26.5057,39.2836,Drowning
2015.MMP00556,2015.MMP00556,Incident,Mediterranean,2015-10-26,2015,October,1.0,,1,,,1.0,,Western Asia,Drowning,Eastern Mediterranean,"off the coast of Chios, Greece",Associated Press and HCG, 26.243986 38.432258,Uncategorized,The Latest: 2 More Deaths in Risky Sea Crossing to Greece,5.0,http://nyti.ms/1MOsSAz,26.243986,38.432258,Drowning
2015.MMP00557,2015.MMP00557,Incident,Mediterranean,2015-10-26,2015,October,1.0,,1,,,1.0,,Western Africa,Drowning,Western Mediterranean,"trying to reach Ceuta, Spain",AFP, -5.334817 35.8953846,Uncategorized,"Guinean migrant drowns as rickety boat capsizes trying to reach Ceuta
",1.0,http://bit.ly/1Wdozcc,-5.334817,35.8953846,Drowning
2015.MMP00558,2015.MMP00558,Incident,Europe,2015-10-26,2015,October,1.0,,1,3.0,,1.0,,Western Asia,Vehicle accident / death linked to hazardous transport,English Channel to the UK,"Rue de Saint-Omer, Calais, France","TheLocal.fr, Institute for Race Relations", 1.833937 50.9518803,Western Europe,Calais: Hunt for driver after refugee hit-and-run,4.0,http://bit.ly/1O4MUg8,1.833937,50.9518803,Vehicle accident
2015.MMP00560,2015.MMP00560,Incident,Mediterranean,2015-10-27,2015,October,1.0,1.0,2,,,,,Western / Southern Asia (P),Drowning,Eastern Mediterranean,"off coast of Cesme, Turkey, en route to Chios",Haberler, 26.464046 38.381773,Uncategorized,"Refugee Boat Sinks Off Turkey's Aegean Coast, 1 Dead
",1.0,http://bit.ly/1SaW09O,26.464046,38.381773,Drowning
2015.MMP00561,2015.MMP00561,Incident,Mediterranean,2015-10-28,2015,October,2.0,,2,,1.0,1.0,2.0,Western / Southern Asia (P),Drowning,Eastern Mediterranean,"off the coast of Lesvos, Greece",AP, 26.487821 39.26025639,Uncategorized,"Greek coast guard rescues 242 after boat capsizes near Lesbos, 11 dead
",1.0,http://bit.ly/1PVZYnv,26.487821,39.26025639,Drowning
2015.MMP00562,2015.MMP00562,Incident,Mediterranean,2015-10-28,2015,October,3.0,1.0,4,,,1.0,3.0,Western / Southern Asia (P),Drowning,Eastern Mediterranean,"off the coast of Samos, Greece",AP and Hellenic Coast Guard, 27.006609 37.68961042,Uncategorized,"Greek coast guard rescues 242 after boat capsizes near Lesbos, 11 dead
",5.0,http://bit.ly/1PVZYnv,27.006609,37.68961042,Drowning
2015.MMP00563,2015.MMP00563,Incident,Mediterranean,2015-10-28,2015,October,3.0,,3,,,3.0,2.0,Western / Southern Asia (P),Drowning,Eastern Mediterranean,"off of Lesvos, Greece",AP, 15.0073 34.2708,Uncategorized,"Greek coast guard rescues 242 after boat capsizes near Lesbos, 11 dead
",1.0,http://bit.ly/1PVZYnv,15.0073,34.2708,Drowning
2015.MMP00564,2015.MMP00564,Incident,Mediterranean,2015-10-28,2015,October,3.0,,3,,1.0,1.0,2.0,Western / Southern Asia (P),Drowning,Eastern Mediterranean,"off the coast of Agathonisi, Greece",AP, 27.005194 37.4606024,Uncategorized,"Greek coast guard rescues 242 after boat capsizes near Lesbos, 11 dead
",1.0,http://bit.ly/1PVZYnv,27.005194,37.4606024,Drowning
2015.MMP00565,"2015.MMP00565596,2015.MMP00565597",Split Incident,Mediterranean,2015-10-28,2015,October,56.0,,56,274.0,6.0,17.0,20.0,Western / Southern Asia (P),Drowning,Eastern Mediterranean,"Found on beaches in Lesvos,north of Lesvos, Greece",Hellenic Coast Guard, 26.216722 39.3856462,Uncategorized,,5.0,http://www.hcg.gr/node/11414,26.216722,39.3856462,Drowning
2015.MMP00566,2015.MMP00566,Incident,Mediterranean,2015-10-28,2015,October,19.0,,19,0.0,1.0,2.0,11.0,Western / Southern Asia (P),Drowning,Eastern Mediterranean,"off the coast of Kalymnos, Greece",AP and Hellenic Coast Guard, 26.9808 36.9523,Uncategorized,"22 die in migrant boat sinkings between Turkey and Greece
",5.0,http://lat.ms/1kfYtUL,26.9808,36.9523,Drowning
2015.MMP00567,2015.MMP00567,Incident,Mediterranean,2015-10-28,2015,October,1.0,,1,,,1.0,0.0,Western / Southern Asia (P),Drowning,Eastern Mediterranean,Found on coast of Kalymnos (advanced decomposition),Hellenic Coast Guard, 26.409536 39.277258,Uncategorized,,5.0,http://www.hcg.gr/node/11405,26.409536,39.277258,Drowning
2015.MMP00568,2015.MMP00568,Incident,Mediterranean,2015-10-28,2015,October,1.0,,1,,,,1.0,Western / Southern Asia (P),Mixed or unknown,Eastern Mediterranean,Agia Fotia on Lesvos,Hellenic Coast Guard, 26.992945 37.458981,Uncategorized,,5.0,http://www.hcg.gr/node/11405,26.992945,37.458981,Mixed or unknown
2015.MMP00569,2015.MMP00569,Incident,Mediterranean,2015-10-28,2015,October,1.0,,1,,1.0,,1.0,Western Asia,Mixed or unknown,Eastern Mediterranean,"Hospital in Lesvos. Rescued off Mithimna, Lesvos, Greece",IOM Athens, 26.15356 39.385094,Uncategorized,,4.0,,26.15356,39.385094,Mixed or unknown
2015.MMP00570,2015.MMP00570,Incident,Northern Africa,2015-10-28,2015,October,2.0,,2,,,,,Eastern Africa (P),Mixed or unknown,Sahara Desert crossing,"Atbara, Sudan",Mixed Migration Monitoring Mechanism Initative (4mi), 34.03772 17.701904,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,34.03772,17.701904,Mixed or unknown
2015.MMP00571,2015.MMP00571,Incident,Europe,2015-10-28,2015,October,1.0,,1,,1.0,,,Western Asia,Sickness / lack of access to adequate healthcare,Western Balkans,Unspecified location at the Austrian-German border,Action Group for Palestinians of Syria, 12.951881 48.2568653,Western Europe,,4.0,http://www.actionpal.org.uk/en/,12.951881,48.2568653,Inadequate healthcare access
2015.MMP00575,2015.MMP00575,Incident,Mediterranean,2015-10-29,2015,October,7.0,32.0,39,15.0,,4.0,,Unknown,Drowning,Western Mediterranean,"north of Al Hoceima, Morocco","Reuters Espana, La Vanguardia", -3.925395 35.29857739,Uncategorized,Cuatro muertos y 35 desaparecidos al naufragar una patera al norte de Marruecos,3.0,http://reut.rs/1P1aBpP,-3.925395,35.29857739,Drowning
2015.MMP00576,2015.MMP00576,Incident,Mediterranean,2015-10-29,2015,October,3.0,4.0,7,,1.0,,2.0,Western / Southern Asia (P),Drowning,Eastern Mediterranean,"off the coast of Rhodes, Greece",AP and Hellenic Coast Guard, 28.21575 36.45062456,Uncategorized,"22 die in migrant boat sinkings between Turkey and Greece
",5.0,http://lat.ms/1kfYtUL,28.21575,36.45062456,Drowning
2015.MMP00577,2015.MMP00577,Incident,Mediterranean,2015-10-29,2015,October,0.0,2.0,2,,,,,Western / Southern Asia (P),Drowning,Eastern Mediterranean,"en route to Samos, rescue by Turkish Coast Guard",AP, 26.9778 37.7548,Uncategorized,"More Refugees Die as the EU Sits, Greece Says",1.0,http://bit.ly/1M6l4KL,26.9778,37.7548,Drowning
2015.MMP00578,2015.MMP00578,Incident,Northern Africa,2015-10-29,2015,October,1.0,,1,,,,,Eastern Africa (P),Vehicle accident / death linked to hazardous transport,,"Kassala, Sudan",Mixed Migration Monitoring Mechanism Initative (4mi), 36.412903 15.465881,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,36.412903,15.465881,Vehicle accident
2015.MMP00579,2015.MMP00579,Incident,Mediterranean,2015-10-29,2015,October,4.0,,4,,,,4.0,Western / Southern Asia (P),Drowning,Eastern Mediterranean,"off the coast of Kucukkuyu, Turkey, en route to Lesvos",Hurriyet Daily News, 26.592653 39.470142,Uncategorized,At least 17 children among 26 migrants dead on Aegean,1.0,http://bit.ly/1k3Yrjn,26.592653,39.470142,Drowning
2015.MMP00580,2015.MMP00580,Incident,Mediterranean,2015-10-30,2015,October,1.0,,1,,,,,Western / Southern Asia (P),Mixed or unknown,Eastern Mediterranean,Lesvos,Hellenic Coast Guard, 25.943523 39.1756491,Uncategorized,,5.0,http://www.hcg.gr/node/11408,25.943523,39.1756491,Mixed or unknown
2015.MMP00581,2015.MMP00581,Incident,Mediterranean,2015-10-30,2015,October,1.0,,1,,,,1.0,Western / Southern Asia (P),Drowning,Eastern Mediterranean,"off the coast of Agathonisi, Greece",Hellenic Coast Guard, 26.9721 37.4578,Uncategorized,,5.0,http://www.hcg.gr/node/11401,26.9721,37.4578,Drowning
2015.MMP00583,2015.MMP00583,Incident,Europe,2015-10-31,2015,October,1.0,,1,,1.0,,,Southern Asia,"Harsh environmental conditions / lack of adequate shelter, food, water",Western Balkans,"upon entry to refugee camp at Opatovac, Croatia",AP, 19.170648 45.2604317,Southern Europe,The Latest: Several hundred at anti-migrant rally in Austria,1.0,http://bit.ly/1P5scwF,19.170648,45.2604317,Harsh environmental conditions
2015.MMP00584,2015.MMP00584,Incident,Mediterranean,2015-10-31,2015,October,4.0,,4,,,,,Sub-Saharan Africa (P),Drowning,Western Mediterranean,"between Al Hoceima and Malaga, Morocco",AFP, -5.916205 35.991336,Uncategorized,Four Migrants Found Dead at Sea Between Morocco and Spain,1.0,http://bit.ly/1YpEBLU,-5.916205,35.991336,Drowning
2015.MMP00586,2015.MMP00586,Incident,Mediterranean,2015-10-31,2015,October,4.0,,4,,1.0,,3.0,Western / Southern Asia (P),Mixed or unknown,Eastern Mediterranean,"between Sivrice Bay, Turkey and Lesvos",Hurriyet Daily News, 26.388937 39.279915,Uncategorized,"17 more migrants, including nine children, die in Aegean",1.0,http://bit.ly/1NLS7Xi,26.388937,39.279915,Mixed or unknown
2015.MMP00587,2015.MMP00587,Incident,Northern Africa,2015-10-31,2015,October,2.0,,2,,,,,Eastern Africa (P),Violence,,"Sinai at the border with Israel, Egypt",Mixed Migration Monitoring Mechanism Initative (4mi), 34 29.5,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,34,29.5,Violence
2015.MMP00588,2015.MMP00588,Incident,Northern Africa,2015-10-01,2015,October,2.0,,2,,,,,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",Sahara Desert crossing,"Sahara Desert, between Khartoum, Sudan and Ajdabiya, Libya",MHub, 25.83825 20.51107,Northern Africa,MHub Survey Data Italy 1.17,2.0,,25.83825,20.51107,Harsh environmental conditions
2015.MMP00589,2015.MMP00589,Incident,Northern Africa,2015-10-01,2015,October,2.0,,2,,,,,Unknown,Vehicle accident / death linked to hazardous transport,Sahara Desert crossing,"Sahara Desert, between Khartoum, Sudan and Bengasi, Libya",MHub, 20.471611 23.4194624,Northern Africa,MHub Survey Data Italy 1.17,2.0,,20.471611,23.4194624,Vehicle accident
2015.MMP00591,2015.MMP00591,Incident,Northern Africa,2015-10-01,2015,October,1.0,,1,,,,,Unknown,Violence,Sahara Desert crossing,"Sahara Desert, between Adrar, Algeria and Tripoli, Libya",MHub, 5.93435 28.03375,Northern Africa,MHub Survey Data Italy 1.17,2.0,,5.93435,28.03375,Violence
